protein	stretch_length	letter	group	pfam_id
ENSP00000278865	7	L	Hs_ps13-17	PF04103.14
ENSP00000278865	16	L	Hs_ps13-17	PF04103.14
ENSP00000435844	3	E	Hs_ps13-17	PF04103.14
ENSP00000435844	4	E	Hs_ps13-17	PF04103.14
ENSP00000435844	4	E	Hs_ps13-17	PF04103.14
ENSP00000435844	2	E	Hs_ps13-17	PF04103.14
ENSP00000435844	21	H	Hs_ps13-17	PF04103.14
ENSP00000435844	13	H	Hs_ps13-17	PF04103.14
ENSP00000435844	27	H	Hs_ps13-17	PF04103.14
ENSP00000435844	10	L	Hs_ps13-17	PF04103.14
ENSP00000435844	4	L	Hs_ps13-17	PF04103.14
ENSP00000435844	7	L	Hs_ps13-17	PF04103.14
ENSP00000435844	31	L	Hs_ps13-17	PF04103.14
ENSP00000278888	3	E	Hs_ps13-17	PF04103.14
ENSP00000278888	5	E	Hs_ps13-17	PF04103.14
ENSP00000278888	3	E	Hs_ps13-17	PF04103.14
ENSP00000278888	3	E	Hs_ps13-17	PF04103.14
ENSP00000278888	3	E	Hs_ps13-17	PF04103.14
ENSP00000278888	21	H	Hs_ps13-17	PF04103.14
ENSP00000278888	14	H	Hs_ps13-17	PF04103.14
ENSP00000278888	19	H	Hs_ps13-17	PF04103.14
ENSP00000278888	9	L	Hs_ps13-17	PF04103.14
ENSP00000278888	4	L	Hs_ps13-17	PF04103.14
ENSP00000278888	7	L	Hs_ps13-17	PF04103.14
ENSP00000278888	21	L	Hs_ps13-17	PF04103.14
ENSP00000016913	5	E	Hs_ps13-17	PF04103.14
ENSP00000016913	6	E	Hs_ps13-17	PF04103.14
ENSP00000016913	4	E	Hs_ps13-17	PF04103.14
ENSP00000016913	5	E	Hs_ps13-17	PF04103.14
ENSP00000016913	5	E	Hs_ps13-17	PF04103.14
ENSP00000016913	19	H	Hs_ps13-17	PF04103.14
ENSP00000016913	7	H	Hs_ps13-17	PF04103.14
ENSP00000016913	9	L	Hs_ps13-17	PF04103.14
ENSP00000016913	4	L	Hs_ps13-17	PF04103.14
ENSP00000016913	1	L	Hs_ps13-17	PF04103.14
ENSP00000016913	6	L	Hs_ps13-17	PF04103.14
ENSP00000300226	5	E	Hs_ps13-17	PF04103.14
ENSP00000300226	6	E	Hs_ps13-17	PF04103.14
ENSP00000300226	5	E	Hs_ps13-17	PF04103.14
ENSP00000300226	5	E	Hs_ps13-17	PF04103.14
ENSP00000300226	5	E	Hs_ps13-17	PF04103.14
ENSP00000300226	2	E	Hs_ps13-17	PF04103.14
ENSP00000300226	20	H	Hs_ps13-17	PF04103.14
ENSP00000300226	5	H	Hs_ps13-17	PF04103.14
ENSP00000300226	19	H	Hs_ps13-17	PF04103.14
ENSP00000300226	3	L	Hs_ps13-17	PF04103.14
ENSP00000300226	4	L	Hs_ps13-17	PF04103.14
ENSP00000300226	2	L	Hs_ps13-17	PF04103.14
ENSP00000300226	7	L	Hs_ps13-17	PF04103.14
ENSP00000300226	1	L	Hs_ps13-17	PF04103.14
ENSP00000311862	5	E	Hs_ps13-17	PF04103.14
ENSP00000311862	3	E	Hs_ps13-17	PF04103.14
ENSP00000311862	23	H	Hs_ps13-17	PF04103.14
ENSP00000311862	14	H	Hs_ps13-17	PF04103.14
ENSP00000311862	4	L	Hs_ps13-17	PF04103.14
ENSP00000311862	4	L	Hs_ps13-17	PF04103.14
ENSP00000311862	8	L	Hs_ps13-17	PF04103.14
ENSP00000381956	5	E	Hs_ps13-17	PF04103.14
ENSP00000381956	5	E	Hs_ps13-17	PF04103.14
ENSP00000381956	20	H	Hs_ps13-17	PF04103.14
ENSP00000381956	5	H	Hs_ps13-17	PF04103.14
ENSP00000381956	6	L	Hs_ps13-17	PF04103.14
ENSP00000381956	5	L	Hs_ps13-17	PF04103.14
ENSP00000477871	24	H	Hs_ps13-17	PF04505.11
ENSP00000477871	4	H	Hs_ps13-17	PF04505.11
ENSP00000477871	1	L	Hs_ps13-17	PF04505.11
ENSP00000477871	3	L	Hs_ps13-17	PF04505.11
ENSP00000310036	6	E	Hs_ps13-17	PF06365.11
ENSP00000310036	7	E	Hs_ps13-17	PF06365.11
ENSP00000310036	8	E	Hs_ps13-17	PF06365.11
ENSP00000310036	3	E	Hs_ps13-17	PF06365.11
ENSP00000310036	5	E	Hs_ps13-17	PF06365.11
ENSP00000310036	16	H	Hs_ps13-17	PF06365.11
ENSP00000310036	14	H	Hs_ps13-17	PF06365.11
ENSP00000310036	12	L	Hs_ps13-17	PF06365.11
ENSP00000310036	6	L	Hs_ps13-17	PF06365.11
ENSP00000310036	5	L	Hs_ps13-17	PF06365.11
ENSP00000310036	3	L	Hs_ps13-17	PF06365.11
ENSP00000310036	14	L	Hs_ps13-17	PF06365.11
ENSP00000310036	20	L	Hs_ps13-17	PF06365.11
ENSP00000355361	5	E	Hs_ps13-17	PF04549.13
ENSP00000355361	9	E	Hs_ps13-17	PF04549.13
ENSP00000355361	8	E	Hs_ps13-17	PF04549.13
ENSP00000355361	7	E	Hs_ps13-17	PF04549.13
ENSP00000355361	4	E	Hs_ps13-17	PF04549.13
ENSP00000355361	4	E	Hs_ps13-17	PF04549.13
ENSP00000355361	6	E	Hs_ps13-17	PF04549.13
ENSP00000355361	5	E	Hs_ps13-17	PF04549.13
ENSP00000355361	12	H	Hs_ps13-17	PF04549.13
ENSP00000355361	4	H	Hs_ps13-17	PF04549.13
ENSP00000355361	17	H	Hs_ps13-17	PF04549.13
ENSP00000355361	21	H	Hs_ps13-17	PF04549.13
ENSP00000355361	19	H	Hs_ps13-17	PF04549.13
ENSP00000355361	5	L	Hs_ps13-17	PF04549.13
ENSP00000355361	1	L	Hs_ps13-17	PF04549.13
ENSP00000355361	4	L	Hs_ps13-17	PF04549.13
ENSP00000355361	3	L	Hs_ps13-17	PF04549.13
ENSP00000355361	3	L	Hs_ps13-17	PF04549.13
ENSP00000355361	7	L	Hs_ps13-17	PF04549.13
ENSP00000482523	4	E	Hs_ps13-17	PF15213.5
ENSP00000482523	2	E	Hs_ps13-17	PF15213.5
ENSP00000482523	4	E	Hs_ps13-17	PF15213.5
ENSP00000482523	2	E	Hs_ps13-17	PF15213.5
ENSP00000482523	5	H	Hs_ps13-17	PF15213.5
ENSP00000482523	9	H	Hs_ps13-17	PF15213.5
ENSP00000482523	10	H	Hs_ps13-17	PF15213.5
ENSP00000482523	7	L	Hs_ps13-17	PF15213.5
ENSP00000482523	2	L	Hs_ps13-17	PF15213.5
ENSP00000482523	4	L	Hs_ps13-17	PF15213.5
ENSP00000482523	13	L	Hs_ps13-17	PF15213.5
ENSP00000482523	12	L	Hs_ps13-17	PF15213.5
ENSP00000482523	9	L	Hs_ps13-17	PF15213.5
ENSP00000482523	32	L	Hs_ps13-17	PF15213.5
ENSP00000418983	3	H	Hs_ps13-17	PF15661.4
ENSP00000418983	8	H	Hs_ps13-17	PF15661.4
ENSP00000418983	31	L	Hs_ps13-17	PF15661.4
ENSP00000418983	36	L	Hs_ps13-17	PF15661.4
ENSP00000309189	13	H	Hs_ps13-17	PF14645.5
ENSP00000309189	24	H	Hs_ps13-17	PF14645.5
ENSP00000309189	9	L	Hs_ps13-17	PF14645.5
ENSP00000309189	3	L	Hs_ps13-17	PF14645.5
ENSP00000450114	3	E	Hs_ps13-17	PF15045.5
ENSP00000450114	12	H	Hs_ps13-17	PF15045.5
ENSP00000450114	6	H	Hs_ps13-17	PF15045.5
ENSP00000450114	5	L	Hs_ps13-17	PF15045.5
ENSP00000450114	7	L	Hs_ps13-17	PF15045.5
ENSP00000450114	41	L	Hs_ps13-17	PF15045.5
ENSP00000466577	20	H	Hs_ps13-17	PF15675.4
ENSP00000355370	31	H	Hs_ps13-17	PF01110.16
ENSP00000355370	28	H	Hs_ps13-17	PF01110.16
ENSP00000355370	28	H	Hs_ps13-17	PF01110.16
ENSP00000355370	28	L	Hs_ps13-17	PF01110.16
ENSP00000355370	5	L	Hs_ps13-17	PF01110.16
ENSP00000355370	19	L	Hs_ps13-17	PF01110.16
ENSP00000309338	5	H	Hs_ps13-17	PF01110.16
ENSP00000309338	22	H	Hs_ps13-17	PF01110.16
ENSP00000309338	28	H	Hs_ps13-17	PF01110.16
ENSP00000309338	8	H	Hs_ps13-17	PF01110.16
ENSP00000309338	3	L	Hs_ps13-17	PF01110.16
ENSP00000309338	6	L	Hs_ps13-17	PF01110.16
ENSP00000309338	21	L	Hs_ps13-17	PF01110.16
ENSP00000309338	1	L	Hs_ps13-17	PF01110.16
ENSP00000304327	2	E	Hs_ps13-17	PF15340.5
ENSP00000304327	5	H	Hs_ps13-17	PF15340.5
ENSP00000304327	19	L	Hs_ps13-17	PF15340.5
ENSP00000304327	16	L	Hs_ps13-17	PF15340.5
ENSP00000327513	8	E	Hs_ps13-17	PF05337.10
ENSP00000327513	3	E	Hs_ps13-17	PF05337.10
ENSP00000327513	15	H	Hs_ps13-17	PF05337.10
ENSP00000327513	16	H	Hs_ps13-17	PF05337.10
ENSP00000327513	16	H	Hs_ps13-17	PF05337.10
ENSP00000327513	9	H	Hs_ps13-17	PF05337.10
ENSP00000327513	4	L	Hs_ps13-17	PF05337.10
ENSP00000327513	7	L	Hs_ps13-17	PF05337.10
ENSP00000327513	8	L	Hs_ps13-17	PF05337.10
ENSP00000327513	7	L	Hs_ps13-17	PF05337.10
ENSP00000327513	4	L	Hs_ps13-17	PF05337.10
ENSP00000299340	12	E	Hs_ps13-17	PF10873.7
ENSP00000299340	2	E	Hs_ps13-17	PF10873.7
ENSP00000299340	8	E	Hs_ps13-17	PF10873.7
ENSP00000299340	9	E	Hs_ps13-17	PF10873.7
ENSP00000299340	19	H	Hs_ps13-17	PF10873.7
ENSP00000299340	14	L	Hs_ps13-17	PF10873.7
ENSP00000299340	6	L	Hs_ps13-17	PF10873.7
ENSP00000299340	7	L	Hs_ps13-17	PF10873.7
ENSP00000299340	6	L	Hs_ps13-17	PF10873.7
ENSP00000335306	6	E	Hs_ps13-17	PF14047.5
ENSP00000335306	7	E	Hs_ps13-17	PF14047.5
ENSP00000335306	6	E	Hs_ps13-17	PF14047.5
ENSP00000335306	10	L	Hs_ps13-17	PF14047.5
ENSP00000335306	13	L	Hs_ps13-17	PF14047.5
ENSP00000335306	17	L	Hs_ps13-17	PF14047.5
ENSP00000372139	4	E	Hs_ps13-17	PF00323.18
ENSP00000372139	6	E	Hs_ps13-17	PF00323.18
ENSP00000372139	10	L	Hs_ps13-17	PF00323.18
ENSP00000372139	2	L	Hs_ps13-17	PF00323.18
ENSP00000328359	4	E	Hs_ps13-17	PF00323.18
ENSP00000328359	5	E	Hs_ps13-17	PF00323.18
ENSP00000328359	11	L	Hs_ps13-17	PF00323.18
ENSP00000328359	2	L	Hs_ps13-17	PF00323.18
ENSP00000297439	4	E	Hs_ps13-17	PF00711.18
ENSP00000297439	5	E	Hs_ps13-17	PF00711.18
ENSP00000297439	4	H	Hs_ps13-17	PF00711.18
ENSP00000297439	4	L	Hs_ps13-17	PF00711.18
ENSP00000297439	8	L	Hs_ps13-17	PF00711.18
ENSP00000297439	6	L	Hs_ps13-17	PF00711.18
ENSP00000322191	2	E	Hs_ps13-17	PF13841.5
ENSP00000322191	1	H	Hs_ps13-17	PF13841.5
ENSP00000322191	11	H	Hs_ps13-17	PF13841.5
ENSP00000322191	7	L	Hs_ps13-17	PF13841.5
ENSP00000322191	7	L	Hs_ps13-17	PF13841.5
ENSP00000372139	16	H	Hs_ps13-17	PF00879.17
ENSP00000372139	24	L	Hs_ps13-17	PF00879.17
ENSP00000328359	17	H	Hs_ps13-17	PF00879.17
ENSP00000328359	3	H	Hs_ps13-17	PF00879.17
ENSP00000328359	7	L	Hs_ps13-17	PF00879.17
ENSP00000328359	14	L	Hs_ps13-17	PF00879.17
ENSP00000298295	11	H	Hs_ps13-17	PF15343.5
ENSP00000298295	3	H	Hs_ps13-17	PF15343.5
ENSP00000298295	58	L	Hs_ps13-17	PF15343.5
ENSP00000298295	100	L	Hs_ps13-17	PF15343.5
ENSP00000330509	5	E	Hs_ps13-17	PF15198.5
ENSP00000330509	3	E	Hs_ps13-17	PF15198.5
ENSP00000330509	11	H	Hs_ps13-17	PF15198.5
ENSP00000330509	21	H	Hs_ps13-17	PF15198.5
ENSP00000330509	9	H	Hs_ps13-17	PF15198.5
ENSP00000330509	14	L	Hs_ps13-17	PF15198.5
ENSP00000330509	2	L	Hs_ps13-17	PF15198.5
ENSP00000330509	2	L	Hs_ps13-17	PF15198.5
ENSP00000330509	16	L	Hs_ps13-17	PF15198.5
ENSP00000340935	5	E	Hs_ps13-17	PF07263.10
ENSP00000335306	5	E	Hs_ps13-17	PF14049.5
ENSP00000335306	3	L	Hs_ps13-17	PF14049.5
ENSP00000250056	4	H	Hs_ps13-17	PF07326.10
ENSP00000250056	9	H	Hs_ps13-17	PF07326.10
ENSP00000250056	20	H	Hs_ps13-17	PF07326.10
ENSP00000250056	20	L	Hs_ps13-17	PF07326.10
ENSP00000250056	30	L	Hs_ps13-17	PF07326.10
ENSP00000250056	103	L	Hs_ps13-17	PF07326.10
ENSP00000305875	8	H	Hs_ps13-17	PF15021.5
ENSP00000305875	12	H	Hs_ps13-17	PF15021.5
ENSP00000305875	15	H	Hs_ps13-17	PF15021.5
ENSP00000305875	15	H	Hs_ps13-17	PF15021.5
ENSP00000305875	3	H	Hs_ps13-17	PF15021.5
ENSP00000305875	64	L	Hs_ps13-17	PF15021.5
ENSP00000305875	12	L	Hs_ps13-17	PF15021.5
ENSP00000305875	4	L	Hs_ps13-17	PF15021.5
ENSP00000305875	5	L	Hs_ps13-17	PF15021.5
ENSP00000305875	29	L	Hs_ps13-17	PF15021.5
ENSP00000295898	4	E	Hs_ps13-17	PF15022.5
ENSP00000295898	7	H	Hs_ps13-17	PF15022.5
ENSP00000295898	17	H	Hs_ps13-17	PF15022.5
ENSP00000295898	22	H	Hs_ps13-17	PF15022.5
ENSP00000295898	8	L	Hs_ps13-17	PF15022.5
ENSP00000295898	6	L	Hs_ps13-17	PF15022.5
ENSP00000295898	20	L	Hs_ps13-17	PF15022.5
ENSP00000295898	1	L	Hs_ps13-17	PF15022.5
ENSP00000420610	2	E	Hs_ps13-17	PF15023.5
ENSP00000420610	6	E	Hs_ps13-17	PF15023.5
ENSP00000420610	5	E	Hs_ps13-17	PF15023.5
ENSP00000420610	16	H	Hs_ps13-17	PF15023.5
ENSP00000420610	6	H	Hs_ps13-17	PF15023.5
ENSP00000420610	8	H	Hs_ps13-17	PF15023.5
ENSP00000420610	7	H	Hs_ps13-17	PF15023.5
ENSP00000420610	5	H	Hs_ps13-17	PF15023.5
ENSP00000420610	10	H	Hs_ps13-17	PF15023.5
ENSP00000420610	3	L	Hs_ps13-17	PF15023.5
ENSP00000420610	7	L	Hs_ps13-17	PF15023.5
ENSP00000420610	6	L	Hs_ps13-17	PF15023.5
ENSP00000420610	9	L	Hs_ps13-17	PF15023.5
ENSP00000420610	7	L	Hs_ps13-17	PF15023.5
ENSP00000420610	9	L	Hs_ps13-17	PF15023.5
ENSP00000420610	8	L	Hs_ps13-17	PF15023.5
ENSP00000420610	4	L	Hs_ps13-17	PF15023.5
ENSP00000327950	2	E	Hs_ps13-17	PF15041.5
ENSP00000327950	6	E	Hs_ps13-17	PF15041.5
ENSP00000327950	8	H	Hs_ps13-17	PF15041.5
ENSP00000327950	4	H	Hs_ps13-17	PF15041.5
ENSP00000327950	10	H	Hs_ps13-17	PF15041.5
ENSP00000327950	11	H	Hs_ps13-17	PF15041.5
ENSP00000327950	25	L	Hs_ps13-17	PF15041.5
ENSP00000327950	9	L	Hs_ps13-17	PF15041.5
ENSP00000327950	10	L	Hs_ps13-17	PF15041.5
ENSP00000327950	20	L	Hs_ps13-17	PF15041.5
ENSP00000327950	7	L	Hs_ps13-17	PF15041.5
ENSP00000327950	31	L	Hs_ps13-17	PF15041.5
ENSP00000331691	5	E	Hs_ps13-17	PF15047.5
ENSP00000331691	32	H	Hs_ps13-17	PF15047.5
ENSP00000331691	28	H	Hs_ps13-17	PF15047.5
ENSP00000331691	13	H	Hs_ps13-17	PF15047.5
ENSP00000331691	9	H	Hs_ps13-17	PF15047.5
ENSP00000331691	29	H	Hs_ps13-17	PF15047.5
ENSP00000331691	12	H	Hs_ps13-17	PF15047.5
ENSP00000331691	14	H	Hs_ps13-17	PF15047.5
ENSP00000331691	5	L	Hs_ps13-17	PF15047.5
ENSP00000331691	6	L	Hs_ps13-17	PF15047.5
ENSP00000331691	20	L	Hs_ps13-17	PF15047.5
ENSP00000331691	3	L	Hs_ps13-17	PF15047.5
ENSP00000331691	6	L	Hs_ps13-17	PF15047.5
ENSP00000331691	21	L	Hs_ps13-17	PF15047.5
ENSP00000331691	7	L	Hs_ps13-17	PF15047.5
ENSP00000331691	2	L	Hs_ps13-17	PF15047.5
ENSP00000338164	3	E	Hs_ps13-17	PF15049.5
ENSP00000338164	4	E	Hs_ps13-17	PF15049.5
ENSP00000338164	7	E	Hs_ps13-17	PF15049.5
ENSP00000338164	7	E	Hs_ps13-17	PF15049.5
ENSP00000338164	10	E	Hs_ps13-17	PF15049.5
ENSP00000338164	7	E	Hs_ps13-17	PF15049.5
ENSP00000338164	2	E	Hs_ps13-17	PF15049.5
ENSP00000338164	5	E	Hs_ps13-17	PF15049.5
ENSP00000338164	11	H	Hs_ps13-17	PF15049.5
ENSP00000338164	3	H	Hs_ps13-17	PF15049.5
ENSP00000338164	5	H	Hs_ps13-17	PF15049.5
ENSP00000338164	20	H	Hs_ps13-17	PF15049.5
ENSP00000338164	3	H	Hs_ps13-17	PF15049.5
ENSP00000338164	33	H	Hs_ps13-17	PF15049.5
ENSP00000338164	16	L	Hs_ps13-17	PF15049.5
ENSP00000338164	1	L	Hs_ps13-17	PF15049.5
ENSP00000338164	2	L	Hs_ps13-17	PF15049.5
ENSP00000338164	1	L	Hs_ps13-17	PF15049.5
ENSP00000338164	5	L	Hs_ps13-17	PF15049.5
ENSP00000338164	6	L	Hs_ps13-17	PF15049.5
ENSP00000338164	1	L	Hs_ps13-17	PF15049.5
ENSP00000360046	10	H	Hs_ps13-17	PF15078.5
ENSP00000360046	17	H	Hs_ps13-17	PF15078.5
ENSP00000360046	4	H	Hs_ps13-17	PF15078.5
ENSP00000360046	1	L	Hs_ps13-17	PF15078.5
ENSP00000360046	18	L	Hs_ps13-17	PF15078.5
ENSP00000360046	27	L	Hs_ps13-17	PF15078.5
ENSP00000360046	3	E	Hs_ps13-17	PF15078.5
ENSP00000360046	4	E	Hs_ps13-17	PF15078.5
ENSP00000360046	8	E	Hs_ps13-17	PF15078.5
ENSP00000360046	4	E	Hs_ps13-17	PF15078.5
ENSP00000360046	5	E	Hs_ps13-17	PF15078.5
ENSP00000360046	3	H	Hs_ps13-17	PF15078.5
ENSP00000360046	3	H	Hs_ps13-17	PF15078.5
ENSP00000360046	7	H	Hs_ps13-17	PF15078.5
ENSP00000360046	5	H	Hs_ps13-17	PF15078.5
ENSP00000360046	3	H	Hs_ps13-17	PF15078.5
ENSP00000360046	5	H	Hs_ps13-17	PF15078.5
ENSP00000360046	6	H	Hs_ps13-17	PF15078.5
ENSP00000360046	7	L	Hs_ps13-17	PF15078.5
ENSP00000360046	18	L	Hs_ps13-17	PF15078.5
ENSP00000360046	3	L	Hs_ps13-17	PF15078.5
ENSP00000360046	23	L	Hs_ps13-17	PF15078.5
ENSP00000360046	1	L	Hs_ps13-17	PF15078.5
ENSP00000360046	16	L	Hs_ps13-17	PF15078.5
ENSP00000360046	15	L	Hs_ps13-17	PF15078.5
ENSP00000360046	29	L	Hs_ps13-17	PF15078.5
ENSP00000360046	6	L	Hs_ps13-17	PF15078.5
ENSP00000360046	6	L	Hs_ps13-17	PF15078.5
ENSP00000360046	22	L	Hs_ps13-17	PF15078.5
ENSP00000360046	6	L	Hs_ps13-17	PF15078.5
ENSP00000488643	14	H	Hs_ps13-17	PF15118.5
ENSP00000488643	24	H	Hs_ps13-17	PF15118.5
ENSP00000488643	10	H	Hs_ps13-17	PF15118.5
ENSP00000488643	6	L	Hs_ps13-17	PF15118.5
ENSP00000488643	3	L	Hs_ps13-17	PF15118.5
ENSP00000488907	5	H	Hs_ps13-17	PF15118.5
ENSP00000488907	24	H	Hs_ps13-17	PF15118.5
ENSP00000488907	10	L	Hs_ps13-17	PF15118.5
ENSP00000488907	3	L	Hs_ps13-17	PF15118.5
ENSP00000328335	14	H	Hs_ps13-17	PF15118.5
ENSP00000328335	24	H	Hs_ps13-17	PF15118.5
ENSP00000328335	6	L	Hs_ps13-17	PF15118.5
ENSP00000328335	3	L	Hs_ps13-17	PF15118.5
ENSP00000323304	6	E	Hs_ps13-17	PF15145.5
ENSP00000323304	3	E	Hs_ps13-17	PF15145.5
ENSP00000323304	5	E	Hs_ps13-17	PF15145.5
ENSP00000323304	6	H	Hs_ps13-17	PF15145.5
ENSP00000323304	20	H	Hs_ps13-17	PF15145.5
ENSP00000323304	10	H	Hs_ps13-17	PF15145.5
ENSP00000323304	1	L	Hs_ps13-17	PF15145.5
ENSP00000323304	29	L	Hs_ps13-17	PF15145.5
ENSP00000323304	4	L	Hs_ps13-17	PF15145.5
ENSP00000323304	4	L	Hs_ps13-17	PF15145.5
ENSP00000284245	4	E	Hs_ps13-17	PF15366.5
ENSP00000284245	4	E	Hs_ps13-17	PF15366.5
ENSP00000284245	21	L	Hs_ps13-17	PF15366.5
ENSP00000284245	16	L	Hs_ps13-17	PF15366.5
ENSP00000447795	5	E	Hs_ps13-17	PF15380.5
ENSP00000447795	5	E	Hs_ps13-17	PF15380.5
ENSP00000447795	2	E	Hs_ps13-17	PF15380.5
ENSP00000447795	7	H	Hs_ps13-17	PF15380.5
ENSP00000447795	4	H	Hs_ps13-17	PF15380.5
ENSP00000447795	7	H	Hs_ps13-17	PF15380.5
ENSP00000447795	39	L	Hs_ps13-17	PF15380.5
ENSP00000447795	14	L	Hs_ps13-17	PF15380.5
ENSP00000447795	11	L	Hs_ps13-17	PF15380.5
ENSP00000447795	2	L	Hs_ps13-17	PF15380.5
ENSP00000461933	6	E	Hs_ps13-17	PF15382.5
ENSP00000461933	4	E	Hs_ps13-17	PF15382.5
ENSP00000461933	2	E	Hs_ps13-17	PF15382.5
ENSP00000461933	4	H	Hs_ps13-17	PF15382.5
ENSP00000461933	4	L	Hs_ps13-17	PF15382.5
ENSP00000461933	9	L	Hs_ps13-17	PF15382.5
ENSP00000461933	14	L	Hs_ps13-17	PF15382.5
ENSP00000306320	5	E	Hs_ps13-17	PF15387.5
ENSP00000306320	6	E	Hs_ps13-17	PF15387.5
ENSP00000306320	19	H	Hs_ps13-17	PF15387.5
ENSP00000306320	7	L	Hs_ps13-17	PF15387.5
ENSP00000306320	8	L	Hs_ps13-17	PF15387.5
ENSP00000306320	27	L	Hs_ps13-17	PF15387.5
ENSP00000362743	7	E	Hs_ps13-17	PF15443.5
ENSP00000362743	6	E	Hs_ps13-17	PF15443.5
ENSP00000362743	18	H	Hs_ps13-17	PF15443.5
ENSP00000362743	15	H	Hs_ps13-17	PF15443.5
ENSP00000362743	4	H	Hs_ps13-17	PF15443.5
ENSP00000362743	3	H	Hs_ps13-17	PF15443.5
ENSP00000362743	5	L	Hs_ps13-17	PF15443.5
ENSP00000362743	8	L	Hs_ps13-17	PF15443.5
ENSP00000362743	7	L	Hs_ps13-17	PF15443.5
ENSP00000362743	17	L	Hs_ps13-17	PF15443.5
ENSP00000362743	28	L	Hs_ps13-17	PF15443.5
ENSP00000362743	2	L	Hs_ps13-17	PF15443.5
ENSP00000297819	7	E	Hs_ps13-17	PF15468.5
ENSP00000297819	7	E	Hs_ps13-17	PF15468.5
ENSP00000297819	21	H	Hs_ps13-17	PF15468.5
ENSP00000297819	5	H	Hs_ps13-17	PF15468.5
ENSP00000297819	20	H	Hs_ps13-17	PF15468.5
ENSP00000297819	13	H	Hs_ps13-17	PF15468.5
ENSP00000297819	5	H	Hs_ps13-17	PF15468.5
ENSP00000297819	24	L	Hs_ps13-17	PF15468.5
ENSP00000297819	33	L	Hs_ps13-17	PF15468.5
ENSP00000297819	14	L	Hs_ps13-17	PF15468.5
ENSP00000297819	38	L	Hs_ps13-17	PF15468.5
ENSP00000297819	11	L	Hs_ps13-17	PF15468.5
ENSP00000297819	4	L	Hs_ps13-17	PF15468.5
ENSP00000475146	4	E	Hs_ps13-17	PF15470.5
ENSP00000475146	7	E	Hs_ps13-17	PF15470.5
ENSP00000475146	7	H	Hs_ps13-17	PF15470.5
ENSP00000475146	3	H	Hs_ps13-17	PF15470.5
ENSP00000475146	4	H	Hs_ps13-17	PF15470.5
ENSP00000475146	9	H	Hs_ps13-17	PF15470.5
ENSP00000475146	7	H	Hs_ps13-17	PF15470.5
ENSP00000475146	3	H	Hs_ps13-17	PF15470.5
ENSP00000475146	18	L	Hs_ps13-17	PF15470.5
ENSP00000475146	8	L	Hs_ps13-17	PF15470.5
ENSP00000475146	19	L	Hs_ps13-17	PF15470.5
ENSP00000475146	8	L	Hs_ps13-17	PF15470.5
ENSP00000475146	18	L	Hs_ps13-17	PF15470.5
ENSP00000475146	11	L	Hs_ps13-17	PF15470.5
ENSP00000475146	2	L	Hs_ps13-17	PF15470.5
ENSP00000475146	6	L	Hs_ps13-17	PF15470.5
ENSP00000289989	3	E	Hs_ps13-17	PF15552.5
ENSP00000289989	7	H	Hs_ps13-17	PF15552.5
ENSP00000289989	9	H	Hs_ps13-17	PF15552.5
ENSP00000289989	28	L	Hs_ps13-17	PF15552.5
ENSP00000289989	1	L	Hs_ps13-17	PF15552.5
ENSP00000289989	69	L	Hs_ps13-17	PF15552.5
ENSP00000216071	2	E	Hs_ps13-17	PF15578.5
ENSP00000216071	7	H	Hs_ps13-17	PF15578.5
ENSP00000216071	13	H	Hs_ps13-17	PF15578.5
ENSP00000216071	4	H	Hs_ps13-17	PF15578.5
ENSP00000216071	13	H	Hs_ps13-17	PF15578.5
ENSP00000216071	4	H	Hs_ps13-17	PF15578.5
ENSP00000216071	4	H	Hs_ps13-17	PF15578.5
ENSP00000216071	3	H	Hs_ps13-17	PF15578.5
ENSP00000216071	12	H	Hs_ps13-17	PF15578.5
ENSP00000216071	10	L	Hs_ps13-17	PF15578.5
ENSP00000216071	12	L	Hs_ps13-17	PF15578.5
ENSP00000216071	13	L	Hs_ps13-17	PF15578.5
ENSP00000216071	7	L	Hs_ps13-17	PF15578.5
ENSP00000216071	64	L	Hs_ps13-17	PF15578.5
ENSP00000216071	6	L	Hs_ps13-17	PF15578.5
ENSP00000216071	38	L	Hs_ps13-17	PF15578.5
ENSP00000216071	5	L	Hs_ps13-17	PF15578.5
ENSP00000216071	15	L	Hs_ps13-17	PF15578.5
ENSP00000340887	3	E	Hs_ps13-17	PF15730.4
ENSP00000340887	2	E	Hs_ps13-17	PF15730.4
ENSP00000340887	7	H	Hs_ps13-17	PF15730.4
ENSP00000340887	8	H	Hs_ps13-17	PF15730.4
ENSP00000340887	14	H	Hs_ps13-17	PF15730.4
ENSP00000340887	6	H	Hs_ps13-17	PF15730.4
ENSP00000340887	80	L	Hs_ps13-17	PF15730.4
ENSP00000340887	8	L	Hs_ps13-17	PF15730.4
ENSP00000340887	4	L	Hs_ps13-17	PF15730.4
ENSP00000340887	1	L	Hs_ps13-17	PF15730.4
ENSP00000340887	2	L	Hs_ps13-17	PF15730.4
ENSP00000383456	5	E	Hs_ps13-17	PF15733.4
ENSP00000383456	4	E	Hs_ps13-17	PF15733.4
ENSP00000383456	17	H	Hs_ps13-17	PF15733.4
ENSP00000383456	2	L	Hs_ps13-17	PF15733.4
ENSP00000383456	15	L	Hs_ps13-17	PF15733.4
ENSP00000383456	38	L	Hs_ps13-17	PF15733.4
ENSP00000333208	13	H	Hs_ps13-17	PF15756.4
